Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
35139,LAILLE,35890,"",LAILLE,"47.9672360017,-1.71452676529",35
35033,BOURG DES COMPTES,35890,"",BOURG DES COMPTES,"47.921351774,-1.72230702011",35
35361,LE VIVIER SUR MER,35960,"",LE VIVIER SUR MER,"48.597890871,-1.77994172139",35
36044,CHATEAUROUX,36000,"",CHATEAUROUX,"46.8029617828,1.69399812001",36
36037,LA CHAMPENOISE,36100,"",LA CHAMPENOISE,"46.9393942859,1.79291889355",36
36059,CONDE,36100,"",CONDE,"46.8854658977,1.98706426644",36
36121,MEUNET PLANCHES,36100,"",MEUNET PLANCHES,"46.84026848,1.97384087757",36
36021,LES BORDES,36100,"",LES BORDES,"46.9845708216,1.9639586533",36
36098,LIZERAY,36100,"",LIZERAY,"46.9850879886,1.9034021028",36
36209,ST VALENTIN,36100,"",ST VALENTIN,"46.9621074542,1.85100713344",36
36248,VOUILLON,36100,"",VOUILLON,"46.8199826355,1.9132066864",36
36027,BRIVES,36100,"",BRIVES,"46.8571427122,1.92583011127",36
36088,ISSOUDUN,36100,"",ISSOUDUN,"46.9489390293,2.00053790133",36
36140,NEUVY PAILLOUX,36100,"",NEUVY PAILLOUX,"46.9035481163,1.85857404368",36
36179,ST AOUSTRILLE,36100,"",ST AOUSTRILLE,"46.9325345658,1.92998752621",36
36190,STE FAUSTE,36100,"",STE FAUSTE,"46.8545598385,1.87113964602",36
36052,CHOUDAY,36100,"",CHOUDAY,"46.9211133197,2.05340256706",36
36181,ST AUBIN,36100,"",ST AUBIN,"46.861488808,2.03208809042",36
36195,ST GEORGES SUR ARNON,36100,"",ST GEORGES SUR ARNON,"46.9864324213,2.06490343076",36
36215,SEGRY,36100,"",SEGRY,"46.8846862374,2.09589433359",36
36222,THIZAY,36100,"",THIZAY,"46.8989940984,1.92934750416",36
36024,BRETAGNE,36110,"",BRETAGNE,"46.999120025,1.69787130226",36
36247,VINEUIL,36110,"",VINEUIL,"46.9074666618,1.65377312715",36
36026,BRION,36110,"",BRION,"46.9498101823,1.72891694176",36
36023,BOUGES LE CHATEAU,36110,"",BOUGES LE CHATEAU,"47.0315026435,1.66537369681",36
36079,FRANCILLON,36110,"",FRANCILLON,"46.9464450461,1.55776812764",36
36242,VILLEGONGIS,36110,"",VILLEGONGIS,"46.9241338236,1.58960758667",36
36093,LEVROUX,36110,"",LEVROUX,"46.9727032392,1.63027138239",36
36093,LEVROUX,36110,ST PIERRE DE LAMPS,LEVROUX,"46.9727032392,1.63027138239",36
36135,MOULINS SUR CEPHONS,36110,"",MOULINS SUR CEPHONS,"47.0089111933,1.56079458695",36
36013,BAUDRES,36110,"",BAUDRES,"47.0521492475,1.57305496545",36
36093,LEVROUX,36110,ST MARTIN DE LAMPS,LEVROUX,"46.9727032392,1.63027138239",36
36175,ROUVRES LES BOIS,36110,"",ROUVRES LES BOIS,"47.0727033689,1.65279278952",36
36005,ARDENTES,36120,"",ARDENTES,"46.7359618133,1.82403149268",36
36071,ETRECHET,36120,"",ETRECHET,"46.7926466693,1.77773981101",36
36112,MARON,36120,"",MARON,"46.8006352308,1.85819593148",36
36003,AMBRAULT,36120,"",AMBRAULT,"46.7837338524,1.94971417939",36
36089,JEU LES BOIS,36120,"",JEU LES BOIS,"46.6818941747,1.79462790894",36
36019,BOMMIERS,36120,"",BOMMIERS,"46.7799451256,2.00352346772",36
36169,PRUNIERS,36120,"",PRUNIERS,"46.7812910587,2.05837343794",36
36180,ST AOUT,36120,"",ST AOUT,"46.7258764894,1.96323578512",36
36211,SASSIERGES ST GERMAIN,36120,"",SASSIERGES ST GERMAIN,"46.7550023432,1.89054741912",36
36064,DIORS,36130,"",DIORS,"46.8294887211,1.81115700532",36
36128,MONTIERCHAUME,36130,"",MONTIERCHAUME,"46.8664822009,1.77844723224",36
36057,COINGS,36130,"",COINGS,"46.8840276605,1.72143917623",36
36063,DEOLS,36130,"",DEOLS,"46.8403192166,1.70244266478",36
36001,AIGURANDE,36140,"",AIGURANDE,"46.455684191,1.83976972145",36
36028,LA BUXERETTE,36140,"",LA BUXERETTE,"46.4956309959,1.79829728284",36
36126,MONTCHEVRIER,36140,"",MONTCHEVRIER,"46.4789542772,1.75403274632",36
36060,CREVANT,36140,"",CREVANT,"46.4692924616,1.93707320558",36
36061,CROZON SUR VAUVRE,36140,"",CROZON SUR VAUVRE,"46.481288114,1.88194807348",36
36099,LOURDOUEIX ST MICHEL,36140,"",LOURDOUEIX ST MICHEL,"46.4167963752,1.7255656955",36
36002,AIZE,36150,"",AIZE,"47.1078990064,1.70661723859",36
36029,BUXEUIL,36150,"",BUXEUIL,"47.1269218412,1.69487135534",36
36075,FONTENAY,36150,"",FONTENAY,"47.0542552682,1.74236009323",36
36085,GUILLY,36150,"",GUILLY,"47.0854429758,1.73470769593",36
36102,LUCAY LE LIBRE,36150,"",LUCAY LE LIBRE,"47.0943523888,1.91685079999",36
36122,MEUNET SUR VATAN,36150,"",MEUNET SUR VATAN,"47.0914736081,1.8594546964",36
36041,LA CHAPELLE ST LAURIAN,36150,"",LA CHAPELLE ST LAURIAN,"47.0547841685,1.78297349808",36
36083,GIROUX,36150,"",GIROUX,"47.0650697963,1.90667075271",36
36097,LINIEZ,36150,"",LINIEZ,"47.0142256884,1.75629782161",36
36116,MENETREOLS SOUS VATAN,36150,"",MENETREOLS SOUS VATAN,"47.0086528841,1.83457489496",36
36170,REBOURSIN,36150,"",REBOURSIN,"47.1082025361,1.81207985903",36
36191,ST FLORENTIN,36150,"",ST FLORENTIN,"47.0986279649,1.77918217074",36
36230,VATAN,36150,"",VATAN,"47.0538873718,1.82531478025",36
36163,POULIGNY NOTRE DAME,36160,"",POULIGNY NOTRE DAME,"46.4730747606,2.00655850845",36
36214,SAZERAY,36160,"",SAZERAY,"46.4467096197,2.04531579946",36
36240,VIJON,36160,"",VIJON,"46.4364401153,2.12180186479",36
36132,LA MOTTE FEUILLY,36160,"",LA MOTTE FEUILLY,"46.5478040001,2.07378782307",36
36208,STE SEVERE SUR INDRE,36160,"",STE SEVERE SUR INDRE,"46.5042219323,2.06769602901",36
36164,POULIGNY ST MARTIN,36160,"",POULIGNY ST MARTIN,"46.5149038846,2.00555545984",36
36038,CHAMPILLET,36160,"",CHAMPILLET,"46.5468094689,2.10739016471",36
36095,LIGNEROLLES,36160,"",LIGNEROLLES,"46.50077688,2.16356266069",36
36156,PERASSAY,36160,"",PERASSAY,"46.4754394815,2.14469333686",36
36227,URCIERS,36160,"",URCIERS,"46.528816556,2.14569047722",36
36238,VIGOULANT,36160,"",VIGOULANT,"46.4389739269,2.08397250932",36
36073,FEUSINES,36160,"",FEUSINES,"46.5123371526,2.10013659358",36
36047,LA CHATRE LANGLIN,36170,"",LA CHATRE LANGLIN,"46.4097629737,1.38754317805",36
36177,SACIERGES ST MARTIN,36170,"",SACIERGES ST MARTIN,"46.5020933544,1.3636862665",36
36150,PARNAC,36170,"",PARNAC,"46.4410252486,1.46522668172",36
36239,VIGOUX,36170,"",VIGOUX,"46.517396736,1.47441263851",36
36049,CHAZELET,36170,"",CHAZELET,"46.5082146993,1.43370852289",36
36134,MOUHET,36170,"",MOUHET,"46.3892514963,1.44265053138",36
36182,ST BENOIT DU SAULT,36170,"",ST BENOIT DU SAULT,"46.4476641903,1.39936861789",36
36196,ST GILLES,36170,"",ST GILLES,"46.4792987995,1.44895217006",36
36174,ROUSSINES,36170,"",ROUSSINES,"46.4618536752,1.37726376805",36
36187,ST CIVRAN,36170,"",ST CIVRAN,"46.4938472391,1.40425431776",36
36080,FREDILLE,36180,"",FREDILLE,"47.001803975,1.47736111614",36
36155,PELLEVOISIN,36180,"",PELLEVOISIN,"46.9860152232,1.42163571271",36
36216,SELLES SUR NAHON,36180,"",SELLES SUR NAHON,"47.0177325936,1.45548749764",36
36086,HEUGNES,36180,"",HEUGNES,"47.0279062029,1.38544122322",36
36081,GARGILESSE DAMPIERRE,36190,"",GARGILESSE DAMPIERRE,"46.5053300669,1.62060670843",36
36207,ST PLANTAIRE,36190,"",ST PLANTAIRE,"46.432132753,1.64824478911",36
36146,ORSENNES,36190,"",ORSENNES,"46.4793175378,1.69542411224",36
36062,CUZION,36190,"",CUZION,"46.4715144043,1.61693641258",36
36160,POMMIERS,36190,"",POMMIERS,"46.521846173,1.65349444143",36
36006,ARGENTON SUR CREUSE,36200,"",ARGENTON SUR CREUSE,"46.5787862593,1.4926283101",36
36022,BOUESSE,36200,"",BOUESSE,"46.6263374879,1.68778572639",36
36032,CEAULMONT,36200,"",CEAULMONT,"46.5302709049,1.55681464943",36
36048,CHAVIN,36200,"",CHAVIN,"46.5625110461,1.61164678911",36
36200,ST MARCEL,36200,"",ST MARCEL,"46.6083971335,1.52347471994",36
36219,TENDU,36200,"",TENDU,"46.6521648275,1.56566205857",36
36033,CELON,36200,"",CELON,"46.5315916798,1.51221513652",36
36117,LE MENOUX,36200,"",LE MENOUX,"46.5579151463,1.57409340054",36
36131,MOSNAY,36200,"",MOSNAY,"46.6262386861,1.62506020727",36
36154,LE PECHEREAU,36200,"",LE PECHEREAU,"46.5845928645,1.57047280121",36
36158,BADECON LE PIN,36200,"",BADECON LE PIN,"46.532036139,1.60190321862",36
36011,BAGNEUX,36210,"",BAGNEUX,"47.1677532735,1.75606280452",36
36185,ST CHRISTOPHE EN BAZELLE,36210,"",ST CHRISTOPHE EN BAZELLE,"47.1875900989,1.71219457331",36
36004,ANJOUIN,36210,"",ANJOUIN,"47.2008943989,1.80745396051",36
36147,ORVILLE,36210,"",ORVILLE,"47.1433950802,1.77650851914",36
36229,VAL FOUZON,36210,VARENNES SUR FOUZON,VAL FOUZON,"47.2049167423,1.59155940646",36
36034,CHABRIS,36210,"",CHABRIS,"47.2519122488,1.66198740226",36
36068,DUN LE POELIER,36210,"",DUN LE POELIER,"47.2189643606,1.7473439973",36
36229,VAL FOUZON,36210,PARPECAY,VAL FOUZON,"47.2049167423,1.59155940646",36
36229,VAL FOUZON,36210,STE CECILE,VAL FOUZON,"47.2049167423,1.59155940646",36
36115,MENETOU SUR NAHON,36210,"",MENETOU SUR NAHON,"47.2239556606,1.63663736153",36
36162,POULAINES,36210,"",POULAINES,"47.1498063168,1.64502006889",36
36217,SEMBLECAY,36210,"",SEMBLECAY,"47.2185048101,1.69379686982",36
36105,LUREUIL,36220,"",LUREUIL,"46.7464715422,1.03810161496",36
36119,MERIGNY,36220,"",MERIGNY,"46.6307715976,0.932899384485",36
36167,PREUILLY LA VILLE,36220,"",PREUILLY LA VILLE,"46.6980523069,0.980437469492",36
36104,LURAIS,36220,"",LURAIS,"46.6878513491,0.937216531821",36
36137,NEONS SUR CREUSE,36220,"",NEONS SUR CREUSE,"46.734899055,0.917095458404",36
36224,TOURNON ST MARTIN,36220,"",TOURNON ST MARTIN,"46.7300364978,0.983181764115",36
36076,FONTGOMBAULT,36220,"",FONTGOMBAULT,"46.6744006653,0.971856321083",36
36096,LINGE,36220,"",LINGE,"46.7553232246,1.11330278718",36
36113,MARTIZAY,36220,"",MARTIZAY,"46.7999203381,1.03953209001",36
36213,SAUZELLES,36220,"",SAUZELLES,"46.6542476574,0.985473920463",36
36120,MERS SUR INDRE,36230,"",MERS SUR INDRE,"46.6693679113,1.87334410692",36
36129,MONTIPOURET,36230,"",MONTIPOURET,"46.6568299962,1.91357333323",36
36030,BUXIERES D AILLAC,36230,"",BUXIERES D AILLAC,"46.6387685849,1.75300924427",36
36078,FOUGEROLLES,36230,"",FOUGEROLLES,"46.568597267,1.86981174393",36
36108,LYS ST GEORGES,36230,"",LYS ST GEORGES,"46.6459003254,1.81677559242",36
36141,NEUVY ST SEPULCHRE,36230,"",NEUVY ST SEPULCHRE,"46.5924338706,1.81276111894",36
36189,ST DENIS DE JOUHET,36230,"",ST DENIS DE JOUHET,"46.5265897441,1.84504913909",36
36210,SARZAY,36230,"",SARZAY,"46.5974798538,1.90704131796",36
36084,GOURNAY,36230,"",GOURNAY,"46.5963808086,1.73496195112",36
36226,TRANZAULT,36230,"",TRANZAULT,"46.622046927,1.85411308963",36
36082,GEHEE,36240,"",GEHEE,"47.0384812055,1.49376819488",36
36090,JEU MALOCHES,36240,"",JEU MALOCHES,"47.0475431378,1.44169166133",36
36069,ECUEILLE,36240,"",ECUEILLE,"47.0772111869,1.35366792893",36
36166,PREAUX,36240,"",PREAUX,"47.0305164797,1.30603010451",36
36202,ST MAUR,36250,VILLERS LES ORMES,ST MAUR,"46.7890918907,1.62343965566",36
36142,NIHERNE,36250,"",NIHERNE,"46.8018622942,1.55801304217",36
36202,ST MAUR,36250,"",ST MAUR,"46.7890918907,1.62343965566",36
36065,DIOU,36260,"",DIOU,"47.0454733452,2.00611539537",36
36205,ST PIERRE DE JARDS,36260,"",ST PIERRE DE JARDS,"47.1019578321,1.96965662578",36
36125,MIGNY,36260,"",MIGNY,"47.0162486536,2.05279742123",36
36152,PAUDY,36260,"",PAUDY,"47.0346681884,1.92029512181",36
36171,REUILLY,36260,"",REUILLY,"47.080059286,2.01080444481",36
36199,STE LIZAIGNE,36260,"",STE LIZAIGNE,"47.0110071957,1.99544056226",36
36070,EGUZON CHANTOME,36270,"",EGUZON CHANTOME,"46.4342273236,1.56931280113",36
36014,BAZAIGES,36270,"",BAZAIGES,"46.4844280424,1.5276226501",36
36070,EGUZON CHANTOME,36270,CHANTOME,EGUZON CHANTOME,"46.4342273236,1.56931280113",36
36012,BARAIZE,36270,"",BARAIZE,"46.480854966,1.57028016137",36
36010,AZAY LE FERRON,36290,"",AZAY LE FERRON,"46.8459784921,1.08124698726",36
36123,MEZIERES EN BRENNE,36290,"",MEZIERES EN BRENNE,"46.8120642094,1.25669191407",36
36212,SAULNAY,36290,"",SAULNAY,"46.8684293874,1.25671383741",36
36153,PAULNAY,36290,"",PAULNAY,"46.8615135571,1.14964344922",36
36246,VILLIERS,36290,"",VILLIERS,"46.8845013105,1.19883846025",36
36145,OBTERRE,36290,"",OBTERRE,"46.9072520176,1.06310600327",36
36204,ST MICHEL EN BRENNE,36290,"",ST MICHEL EN BRENNE,"46.7879524316,1.1742571119",36
36165,POULIGNY ST PIERRE,36300,"",POULIGNY ST PIERRE,"46.684081947,1.04652871345",36
36053,CIRON,36300,"",CIRON,"46.6323391701,1.26102864126",36
36087,INGRANDES,36300,"",INGRANDES,"46.5931498881,0.963558213736",36
36178,ST AIGNY,36300,"",ST AIGNY,"46.6332010189,1.00576918514",36
36053,CIRON,36300,SCOURY,CIRON,"46.6323391701,1.26102864126",36
36058,CONCREMIERS,36300,"",CONCREMIERS,"46.5939953457,1.01591887364",36
36066,DOUADIC,36300,"",DOUADIC,"46.7039740517,1.1179251996",36
36173,ROSNAY,36300,"",ROSNAY,"46.7081092632,1.20629298649",36
36176,RUFFEC,36300,"",RUFFEC,"46.6238195664,1.1836718516",36
36018,LE BLANC,36300,"",LE BLANC,"46.6346200347,1.10013221164",36
36020,BONNEUIL,36310,"",BONNEUIL,"46.3833216056,1.24155343607",36
36035,CHAILLAC,36310,"",CHAILLAC,"46.4260014616,1.2915620907",36
36223,TILLY,36310,"",TILLY,"46.4050751872,1.21140507428",36
36067,DUNET,36310,"",DUNET,"46.4695171037,1.28603119899",36
36015,BEAULIEU,36310,"",BEAULIEU,"46.3854812968,1.29760988524",36
36241,VILLEDIEU SUR INDRE,36320,"",VILLEDIEU SUR INDRE,"46.8446125894,1.51599368144",36
36231,VELLES,36330,"",VELLES,"46.69976205,1.63686768845",36
36009,ARTHON,36330,"",ARTHON,"46.6931304896,1.71130740486",36
36159,LE POINCONNET,36330,"",LE POINCONNET,"46.7565614091,1.72996377685",36
36056,CLUIS,36340,"",CLUIS,"46.5352767635,1.74340331959",36
36110,MAILLET,36340,"",MAILLET,"46.5804941943,1.67770625299",36
36111,MALICORNAY,36340,"",MALICORNAY,"46.5692681843,1.64580646533",36
36133,MOUHERS,36340,"",MOUHERS,"46.5633034226,1.77994822174",36
36157,LA PEROUILLE,36350,"",LA PEROUILLE,"46.7096405826,1.51526051031",36
36101,LUANT,36350,"",LUANT,"46.7276279837,1.56239391822",36
36244,VILLENTROIS FAVEROLLES EN BERRY,36360,FAVEROLLES EN BERRY,VILLENTROIS FAVEROLLES EN BERRY,"47.1877948714,1.45972969397",36
36103,LUCAY LE MALE,36360,"",LUCAY LE MALE,"47.1147802667,1.42699842882",36
36036,CHALAIS,36370,"",CHALAIS,"46.5430861576,1.22189914233",36
36168,PRISSAC,36370,"",PRISSAC,"46.524638893,1.29857907076",36
36094,LIGNAC,36370,"",LIGNAC,"46.4761367692,1.20092870282",36
36114,MAUVIERES,36370,"",MAUVIERES,"46.5783021107,1.10698917227",36
36016,BELABRE,36370,"",BELABRE,"46.5555750256,1.16199318259",36
36197,ST HILAIRE SUR BENAIZE,36370,"",ST HILAIRE SUR BENAIZE,"46.5569306116,1.06674152425",36
36100,LOUROUER ST LAURENT,36400,"",LOUROUER ST LAURENT,"46.6194091093,2.01790100072",36
36109,LE MAGNY,36400,"",LE MAGNY,"46.5566903776,1.95895779843",36
36127,MONTGIVRAY,36400,"",MONTGIVRAY,"46.5962273498,1.96629767733",36
36221,THEVET ST JULIEN,36400,"",THEVET ST JULIEN,"46.6344948494,2.06994108021",36
36046,LA CHATRE,36400,"",LA CHATRE,"46.5738617061,1.99112468906",36
36143,NOHANT VIC,36400,"",NOHANT VIC,"46.6401357121,1.95677952761",36
36091,LACS,36400,"",LACS,"46.5913517222,2.03649976093",36
36138,NERET,36400,"",NERET,"46.5724464938,2.14124450374",36
36186,ST CHRISTOPHE EN BOUCHERIE,36400,"",ST CHRISTOPHE EN BOUCHERIE,"46.6796859188,2.11586073047",36
36234,VERNEUIL SUR IGNERAIE,36400,"",VERNEUIL SUR IGNERAIE,"46.6542492124,2.01447840786",36
36017,LA BERTHENOUX,36400,"",LA BERTHENOUX,"46.6972820615,2.05729628607",36
36025,BRIANTES,36400,"",BRIANTES,"46.5505241827,2.02422131668",36
36043,CHASSIGNOLLES,36400,"",CHASSIGNOLLES,"46.5288369456,1.93596735168",36
36130,MONTLEVICQ,36400,"",MONTLEVICQ,"46.5799416307,2.08420798792",36
36184,ST CHARTIER,36400,"",ST CHARTIER,"46.6758816931,1.98233064219",36
36236,VICQ EXEMPLET,36400,"",VICQ EXEMPLET,"46.6210252622,2.14341177341",36
36218,SOUGE,36500,"",SOUGE,"46.9659142337,1.48046775044",36
36243,VILLEGOUIN,36500,"",VILLEGOUIN,"46.9735557689,1.35589306474",36
36007,ARGY,36500,"",ARGY,"46.9410833796,1.46153298844",36
36040,LA CHAPELLE ORTHEMALE,36500,"",LA CHAPELLE ORTHEMALE,"46.8327873497,1.45197774217",36
36149,PALLUAU SUR INDRE,36500,"",PALLUAU SUR INDRE,"46.9503340872,1.30699854717",36
36198,ST LACTENCIN,36500,"",ST LACTENCIN,"46.8956769207,1.49717761772",36
36232,VENDOEUVRES,36500,"",VENDOEUVRES,"46.7879906602,1.3602788548",36
36031,BUZANCAIS,36500,"",BUZANCAIS,"46.8875380464,1.41254913131",36
36194,ST GENOU,36500,"",ST GENOU,"46.911791678,1.3504650552",36
36050,CHEZELLES,36500,"",CHEZELLES,"46.8939222483,1.56256220067",36
36118,MEOBECQ,36500,"",MEOBECQ,"46.741999261,1.41358055071",36
36139,NEUILLAY LES BOIS,36500,"",NEUILLAY LES BOIS,"46.7623476722,1.4785357393",36
36193,STE GEMME,36500,"",STE GEMME,"46.8595428398,1.33333500724",36
36092,LANGE,36600,"",LANGE,"47.0739529202,1.50748224415",36
36235,VEUIL,36600,"",VEUIL,"47.1325742708,1.50980110531",36
36077,FONTGUENAND,36600,"",FONTGUENAND,"47.2019729432,1.53449343992",36
36107,LYE,36600,"",LYE,"47.2209145383,1.47358421341",36
36233,LA VERNELLE,36600,"",LA VERNELLE,"47.242881421,1.56367685749",36
36228,VALENCAY,36600,"",VALENCAY,"47.1558433483,1.55858540806",36
36237,VICQ SUR NAHON,36600,"",VICQ SUR NAHON,"47.1002749222,1.55803357778",36
36244,VILLENTROIS FAVEROLLES EN BERRY,36600,VILLENTROIS,VILLENTROIS FAVEROLLES EN BERRY,"47.1877948714,1.45972969397",36
36074,FLERE LA RIVIERE,36700,"",FLERE LA RIVIERE,"46.9965732721,1.09318209404",36
36203,ST MEDARD,36700,"",ST MEDARD,"47.0052566616,1.26515419638",36
36188,ST CYRAN DU JAMBOT,36700,"",ST CYRAN DU JAMBOT,"47.0224840365,1.15675534886",36
36008,ARPHEUILLES,36700,"",ARPHEUILLES,"46.8997863068,1.27397966099",36
36045,CHATILLON SUR INDRE,36700,"",CHATILLON SUR INDRE,"46.9917064296,1.17509631629",36
36136,MURS,36700,"",MURS,"46.925404896,1.16199898894",36
36225,LE TRANGER,36700,"",LE TRANGER,"46.9730217907,1.24675037798",36
36054,CLERE DU BOIS,36700,"",CLERE DU BOIS,"46.9425971085,1.10231213946",36
36055,CLION,36700,"",CLION,"46.9379936712,1.22161991718",36
36106,LUZERET,36800,"",LUZERET,"46.5476228385,1.38528688826",36
36192,ST GAULTIER,36800,"",ST GAULTIER,"46.6480131941,1.43032381865",36
36148,OULCHES,36800,"",OULCHES,"46.6025646156,1.31003931373",36
36172,RIVARENNES,36800,"",RIVARENNES,"46.6136609061,1.37923363708",36
36042,CHASSENEUIL,36800,"",CHASSENEUIL,"46.6570647712,1.49349614849",36
36220,THENAY,36800,"",THENAY,"46.5948540817,1.42889771052",36
36051,CHITRAY,36800,"",CHITRAY,"46.6594985934,1.35961781194",36
36124,MIGNE,36800,"",MIGNE,"46.7122971226,1.30178557971",36
36144,NURET LE FERRON,36800,"",NURET LE FERRON,"46.6891633663,1.42831929228",36
36161,LE PONT CHRETIEN CHABENET,36800,"",LE PONT CHRETIEN CHABENET,"46.6284901287,1.50039089772",36
37261,TOURS,37000,"",TOURS,"47.3986382281,0.696526376417",37
37261,TOURS,37100,"",TOURS,"47.3986382281,0.696526376417",37
37030,LE BOULAY,37110,"",LE BOULAY,"47.5947862133,0.844355830752",37
37063,CHATEAU RENAULT,37110,"",CHATEAU RENAULT,"47.592456846,0.909725910608",37
37155,MONTHODON,37110,"",MONTHODON,"47.6430916085,0.82248361857",37
37160,MORAND,37110,"",MORAND,"47.5634515197,1.0077505003",37
37229,ST NICOLAS DES MOTETS,37110,"",ST NICOLAS DES MOTETS,"47.5842753802,1.0342950178",37
37095,DAME MARIE LES BOIS,37110,"",DAME MARIE LES BOIS,"47.5494780596,1.04682075879",37
37010,AUZOUER EN TOURAINE,37110,"",AUZOUER EN TOURAINE,"47.55445629,0.93712101113",37
37240,SAUNAY,37110,"",SAUNAY,"47.5987929508,0.95907236748",37
37276,VILLEDOMER,37110,"",VILLEDOMER,"47.5513740132,0.869987989658",37
37009,AUTRECHE,37110,"",AUTRECHE,"47.5225157675,1.00231924384",37
37116,LES HERMITES,37110,"",LES HERMITES,"47.668662913,0.760117303641",37
37169,NEUVILLE SUR BRENNE,37110,"",NEUVILLE SUR BRENNE,"47.6147253318,0.916732764369",37
37106,LA FERRIERE,37110,"",LA FERRIERE,"47.6237299052,0.756396261973",37
37087,COURCOUE,37120,"",COURCOUE,"47.0300727285,0.399538654652",37
37121,JAULNAY,37120,"",JAULNAY,"46.9546212593,0.422081006076",37
37140,LUZE,37120,"",LUZE,"47.015289486,0.468618290088",37
37260,LA TOUR ST GELIN,37120,"",LA TOUR ST GELIN,"47.0616135081,0.395504647146",37
37268,VERNEUIL LE CHATEAU,37120,"",VERNEUIL LE CHATEAU,"47.0424242806,0.457350796118",37
37035,BRAYE SOUS FAYE,37120,"",BRAYE SOUS FAYE,"46.9823047601,0.328685005492",37
37148,MARIGNY MARMANDE,37120,"",MARIGNY MARMANDE,"46.9765766171,0.481375571528",37
37191,RAZINES,37120,"",RAZINES,"46.9748443751,0.394788400898",37
37034,BRASLOU,37120,"",BRASLOU,"46.9991365379,0.407502661528",37
37065,CHAVEIGNES,37120,"",CHAVEIGNES,"47.0237454107,0.351516641316",37
37105,FAYE LA VINEUSE,37120,"",FAYE LA VINEUSE,"46.952742358,0.343186442748",37
37196,RICHELIEU,37120,"",RICHELIEU,"47.0143945569,0.315628916983",37
37007,ASSAY,37120,"",ASSAY,"47.0676563174,0.276362462975",37
37051,CHAMPIGNY SUR VEUDE,37120,"",CHAMPIGNY SUR VEUDE,"47.0566092361,0.327929999931",37
37125,LEMERE,37120,"",LEMERE,"47.0937316918,0.334993321235",37
37038,BREHEMONT,37130,"",BREHEMONT,"47.2893596195,0.361536652473",37
37123,LANGEAIS,37130,"",LANGEAIS,"47.3498571755,0.367495526989",37
37232,COTEAUX SUR LOIRE,37130,ST PATRICE,COTEAUX SUR LOIRE,"47.2909121663,0.301054429899",37
37150,MAZIERES DE TOURAINE,37130,"",MAZIERES DE TOURAINE,"47.3913160682,0.429463842673",37
37077,CINQ MARS LA PILE,37130,"",CINQ MARS LA PILE,"47.3535034952,0.453317897903",37
37128,LIGNIERES DE TOURAINE,37130,"",LIGNIERES DE TOURAINE,"47.2948836484,0.417423372604",37
37232,COTEAUX SUR LOIRE,37130,ST MICHEL SUR LOIRE,COTEAUX SUR LOIRE,"47.2909121663,0.301054429899",37
37056,LA CHAPELLE AUX NAUX,37130,"",LA CHAPELLE AUX NAUX,"47.3134280853,0.417814420608",37
37123,LANGEAIS,37130,LES ESSARDS,LANGEAIS,"47.3498571755,0.367495526989",37
37058,LA CHAPELLE SUR LOIRE,37140,"",LA CHAPELLE SUR LOIRE,"47.2509587327,0.215361451048",37
37193,RESTIGNE,37140,"",RESTIGNE,"47.2867984367,0.23554247776",37
37228,ST NICOLAS DE BOURGUEIL,37140,"",ST NICOLAS DE BOURGUEIL,"47.2962592586,0.130334613981",37
37232,COTEAUX SUR LOIRE,37140,INGRANDES DE TOURAINE,COTEAUX SUR LOIRE,"47.2909121663,0.301054429899",37
37031,BOURGUEIL,37140,"",BOURGUEIL,"47.3103261914,0.17424139464",37
37024,BENAIS,37140,"",BENAIS,"47.3156279814,0.217451239444",37
37074,CHOUZE SUR LOIRE,37140,"",CHOUZE SUR LOIRE,"47.2459736126,0.109159987827",37
37070,CHENONCEAUX,37150,"",CHENONCEAUX,"47.3396827189,1.07035126268",37
37073,CHISSEAUX,37150,"",CHISSEAUX,"47.3494308209,1.09603138908",37
37079,CIVRAY DE TOURAINE,37150,"",CIVRAY DE TOURAINE,"47.3394574162,1.04082548728",37
37141,LUZILLE,37150,"",LUZILLE,"47.2651645386,1.06257825",37
37110,FRANCUEIL,37150,"",FRANCUEIL,"47.3099460236,1.07846481627",37
37027,BLERE,37150,"",BLERE,"47.3074648411,0.987107533288",37
37091,LA CROIX EN TOURAINE,37150,"",LA CROIX EN TOURAINE,"47.34896993,0.992396977664",37
37096,DIERRE,37150,"",DIERRE,"47.3536037001,0.956010471155",37
37100,EPEIGNE LES BOIS,37150,"",EPEIGNE LES BOIS,"47.2765013353,1.12347391282",37
37080,CIVRAY SUR ESVES,37160,"",CIVRAY SUR ESVES,"47.0362576539,0.7127037725",37
37001,ABILLY,37160,"",ABILLY,"46.9411244235,0.734787296451",37
37045,LA CELLE ST AVANT,37160,"",LA CELLE ST AVANT,"47.0207240474,0.615608165766",37
37168,NEUILLY LE BRIGNON,37160,"",NEUILLY LE BRIGNON,"46.9710638354,0.781602671756",37
37115,DESCARTES,37160,"",DESCARTES,"46.9943964229,0.696948012849",37
37145,MARCE SUR ESVES,37160,"",MARCE SUR ESVES,"47.0305269249,0.659737945823",37
86042,BUXEUIL,37160,"",BUXEUIL,"46.9691626791,0.663280851924",37
37050,CHAMBRAY LES TOURS,37170,"",CHAMBRAY LES TOURS,"47.3312652065,0.716803612336",37
